player_name,year,hand,rel_height,rel_side,extension,total_pitches,haa_2-Seam/Sinker,haa_4-Seam,haa_Changeup,haa_Curveball,haa_Cutter,haa_Knuckleball,haa_Slider,haa_Splitter,haa_Sweeper,hb_2-Seam/Sinker,hb_4-Seam,hb_Changeup,hb_Curveball,hb_Cutter,hb_Knuckleball,hb_Slider,hb_Splitter,hb_Sweeper,ivb_2-Seam/Sinker,ivb_4-Seam,ivb_Changeup,ivb_Curveball,ivb_Cutter,ivb_Knuckleball,ivb_Slider,ivb_Splitter,ivb_Sweeper,n_2-Seam/Sinker,n_4-Seam,n_Changeup,n_Curveball,n_Cutter,n_Knuckleball,n_Slider,n_Splitter,n_Sweeper,pct_2-Seam/Sinker,pct_4-Seam,pct_Changeup,pct_Curveball,pct_Cutter,pct_Knuckleball,pct_Slider,pct_Splitter,pct_Sweeper,vaa_2-Seam/Sinker,vaa_4-Seam,vaa_Changeup,vaa_Curveball,vaa_Cutter,vaa_Knuckleball,vaa_Slider,vaa_Splitter,vaa_Sweeper,velo_2-Seam/Sinker,velo_4-Seam,velo_Changeup,velo_Curveball,velo_Cutter,velo_Knuckleball,velo_Slider,velo_Splitter,velo_Sweeper
"Hembree, Heath",2021,R,5.748,-1.045,6.616,1090,,-0.22,,,,,-2.847,,,,-9.49,,,,,8.252,,,,17.716,,,,,7.424,,,,570.0,,,,,515.0,,,,0.523,,,,,0.472,,,,4.625,,,,,6.79,,,,95.288,,,,,86.544,,
"Hendricks, Kyle",2021,R,6.064,-2.12,5.785,2809,-0.865,-1.499,-0.643,-4.206,,,,,,-13.745,-6.938,-13.15,14.91,,,,,,9.21,15.389,10.64,-11.733,,,,,,1196.0,506.0,778.0,329.0,,,,,,0.426,0.18,0.277,0.117,,,,,,6.31,5.349,7.689,11.068,,,,,,87.312,87.275,80.017,73.165,,,,,
"Hendriks, Liam",2021,R,5.914,-1.639,6.845,1145,,-1.081,,-2.406,,,-2.752,,,,-6.719,,2.608,,,1.977,,,,18.558,,-9.427,,,3.218,,,,791.0,,110.0,,,243.0,,,,0.691,,0.096,,,0.212,,,,4.264,,10.099,,,8.026,,,,97.73,,85.882,,,89.021,,
"Hendrix, Ryan",2021,R,6.303,-1.313,5.994,540,,-0.89,,,,,-1.672,,,,-7.365,,,,,-0.259,,,,14.73,,,,,-2.023,,,,237.0,,,,,297.0,,,,0.439,,,,,0.55,,,,5.68,,,,,8.682,,,,96.368,,,,,85.877,,
"Hentges, Sam",2021,L,6.427,1.872,6.718,1260,0.639,1.691,,2.801,,,2.851,,,-11.935,-6.342,,7.054,,,3.333,,,9.175,14.856,,-14.707,,,2.907,,,117.0,520.0,,314.0,,,303.0,,,0.093,0.413,,0.249,,,0.24,,,6.863,5.687,,10.965,,,8.094,,,93.043,94.626,,80.222,,,86.169,,
"Herget, Jimmy",2021,R,5.192,-2.244,4.997,303,-0.116,-0.635,,,,,-2.964,,-4.948,-18.551,-15.415,,,,,2.359,,16.168,3.448,9.822,,,,,6.013,,4.35,97.0,52.0,,,,,74.0,,76.0,0.32,0.172,,,,,0.244,,0.251,5.544,4.695,,,,,6.522,,7.569,90.571,91.723,,,,,83.459,,73.779
"Hernández, Carlos",2021,R,5.949,-0.848,6.785,1451,,-0.187,,-1.664,,,-1.827,0.442,,,-7.398,,5.825,,,3.694,-9.476,,,17.158,,-9.633,,,1.017,10.131,,,811.0,,271.0,,,233.0,136.0,,,0.559,,0.187,,,0.161,0.094,,,4.587,,9.327,,,7.749,6.619,,,97.183,,81.821,,,85.318,86.499,
"Hernández, Darwinzon",2021,L,5.214,2.786,6.77,793,,2.635,,,,,4.136,,,,-4.85,,,,,6.969,,,,13.215,,,,,0.158,,,,580.0,,,,,162.0,,,,0.731,,,,,0.204,,,,4.559,,,,,7.477,,,,94.786,,,,,83.486,,
"Hernández, Elieser",2021,R,5.474,-1.679,6.415,818,,-1.269,0.275,,,,-3.136,,,,-5.313,-15.74,,,,10.895,,,,17.393,10.392,,,,10.297,,,,421.0,100.0,,,,282.0,,,,0.515,0.122,,,,0.345,,,,4.406,6.564,,,,6.918,,,,90.899,84.458,,,,79.337,,
"Hess, David",2021,R,5.748,-2.097,5.783,367,,-1.643,,,,,-3.252,,,,-5.016,,,,,6.459,,,,16.563,,,,,-0.959,,,,213.0,,,,,140.0,,,,0.58,,,,,0.381,,,,4.459,,,,,8.144,,,,93.96,,,,,81.965,,
"Heuer, Codi",2021,R,5.649,-1.897,7.151,1049,,-0.885,-0.361,,,,-3.088,,,,-14.421,-15.946,,,,2.708,,,,13.34,8.718,,,,5.474,,,,588.0,217.0,,,,243.0,,,,0.561,0.207,,,,0.232,,,,5.047,6.89,,,,7.051,,,,95.859,87.24,,,,87.344,,
"Hicks, Jordan",2021,R,6.328,-2.748,6.495,237,-1.337,,,,,,,,,-14.838,,,,,,,,,12.093,,,,,,,,,162.0,,,,,,,,,0.684,,,,,,,,,5.527,,,,,,,,,99.123,,,,,,,,
"Hill, Rich",2021,L,5.741,1.682,6.213,2496,1.363,0.729,0.345,3.937,2.579,,,,5.584,-16.77,-9.228,-13.549,19.489,1.737,,,,23.541,8.213,19.322,10.935,-12.312,10.177,,,,0.752,61.0,1176.0,74.0,943.0,69.0,,,,161.0,0.024,0.471,0.03,0.378,0.028,,,,0.065,4.902,4.902,6.497,10.203,6.194,,,,8.006,84.807,88.129,80.886,71.749,83.694,,,,69.133
"Hill, Tim",2021,L,3.297,3.912,6.777,961,1.998,2.189,,,,,4.035,,,-18.259,-18.93,,,,,-2.543,,,-1.645,4.158,,,,,3.895,,,330.0,482.0,,,,,145.0,,,0.343,0.502,,,,,0.151,,,4.403,3.231,,,,,3.957,,,91.071,92.003,,,,,84.668,,
"Hoffman, Jeff",2021,R,6.23,-1.584,6.482,1360,,-0.885,,-2.861,,,-3.335,-0.212,,,-10.393,,9.279,,,6.276,-13.595,,,18.319,,-13.462,,,-3.838,7.716,,,758.0,,143.0,,,290.0,169.0,,,0.557,,0.105,,,0.213,0.124,,,5.107,,10.749,,,9.195,7.583,,,94.291,,77.52,,,81.959,85.979,
"Holland, Derek",2021,L,6.042,2.207,6.335,891,0.685,1.122,0.904,3.028,,,,,,-15.73,-12.046,-12.236,-0.162,,,,,,14.144,15.32,14.677,3.956,,,,,,412.0,94.0,87.0,298.0,,,,,,0.462,0.105,0.098,0.334,,,,,,5.64,4.975,7.022,8.226,,,,,,93.109,92.923,85.136,81.454,,,,,
"Holland, Greg",2021,R,6.03,-0.127,6.064,997,,0.083,,-0.759,,,-0.927,,,,-0.173,,4.52,,,5.03,,,,17.536,,-8.138,,,1.214,,,,402.0,,113.0,,,482.0,,,,0.403,,0.113,,,0.483,,,,5.037,,9.999,,,8.035,,,,92.775,,77.386,,,85.66,,
"Holloway, Jordan",2021,R,6.812,-1.178,6.278,664,-0.334,-1.217,,-1.866,,,-2.065,,,-10.544,-2.653,,5.871,,,4.647,,,14.576,17.321,,-13.544,,,-0.992,,,81.0,222.0,,69.0,,,274.0,,,0.122,0.334,,0.104,,,0.413,,,6.433,5.718,,11.381,,,8.773,,,95.901,95.382,,79.228,,,85.407,,
"Holmes, Clay",2021,R,6.412,-0.997,6.11,1183,0.412,,,-2.141,,,-1.974,,,-15.224,,,7.597,,,2.555,,,5.828,,,-13.43,,,-1.538,,,691.0,,,166.0,,,323.0,,,0.584,,,0.14,,,0.273,,,6.747,,,10.015,,,8.249,,,96.031,,,82.61,,,87.74,,
"Houck, Tanner",2021,R,5.337,-2.909,6.119,1296,-1.01,-2.471,,,,,-4.859,-1.519,,-14.971,-6.787,,,,,13.269,-13.209,,-0.613,8.016,,,,,0.832,3.47,,216.0,500.0,,,,,487.0,93.0,,0.167,0.386,,,,,0.376,0.072,,6.898,4.838,,,,,7.49,7.048,,93.156,94.523,,,,,84.423,85.683,
"Houser, Adrian",2021,R,6.022,-1.299,6.502,2477,0.41,-0.536,0.274,-1.998,,,-2.68,,,-15.948,-8.353,-15.997,5.399,,,5.848,,,7.8,15.485,7.221,-12.817,,,3.186,,,1339.0,330.0,272.0,354.0,,,182.0,,,0.541,0.133,0.11,0.143,,,0.073,,,6.432,4.854,7.242,10.211,,,8.005,,,93.585,94.106,87.752,80.09,,,83.992,,
"Howard, Sam",2021,L,6.047,1.594,5.775,858,,0.652,,,,,2.543,,,,-9.849,,,,,2.134,,,,17.886,,,,,5.293,,,,370.0,,,,,473.0,,,,0.431,,,,,0.551,,,,4.602,,,,,7.513,,,,93.423,,,,,84.848,,
"Howard, Spencer",2021,R,6.191,-2.268,6.541,936,,-1.993,-0.923,-2.854,-2.591,,,,,,-7.434,-12.111,5.629,2.925,,,,,,17.288,10.049,-16.703,7.652,,,,,,559.0,84.0,78.0,112.0,,,,,,0.597,0.09,0.083,0.12,,,,,,5.294,6.982,11.036,6.7,,,,,,94.247,79.414,74.609,88.314,,,,
"Hoyt, James",2021,R,6.41,-2.332,6.346,192,,,,,,,-3.022,,,,,,,,,0.857,,,,,,,,,1.592,,,,,,,,,127.0,,,,,,,,,0.661,,,,,,,,,8.653,,,,,,,,,83.934,,
"Hudson, Dakota",2021,R,6.23,-1.841,6.462,131,-0.551,,,,,,,,,-12.211,,,,,,,,,8.634,,,,,,,,,58.0,,,,,,,,,0.443,,,,,,,,,6.74,,,,,,,,,92.091,,,,,,,,
"Hudson, Daniel",2021,R,5.537,-2.722,6.415,894,,-1.93,,,,,-3.993,,,,-10.247,,,,,2.232,,,,16.576,,,,,4.65,,,,607.0,,,,,258.0,,,,0.679,,,,,0.289,,,,4.414,,,,,7.299,,,,96.893,,,,,88.13,,
"Hunter, Tommy",2021,R,6.193,-1.708,6.33,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hutchison, Drew",2021,R,6.113,-2.723,5.981,350,,-2.489,,,,,-3.981,,,,-3.383,,,,,5.008,,,,16.005,,,,,-1.618,,,,163.0,,,,,125.0,,,,0.466,,,,,0.357,,,,5.23,,,,,8.502,,,,92.495,,,,,85.078,,
"Iglesias, Raisel",2021,R,5.519,-1.914,6.043,1107,-1.221,-0.915,0.093,,,,-3.756,,,-15.213,-9.807,-17.143,,,,8.809,,,11.91,16.227,3.645,,,,3.818,,,101.0,392.0,276.0,,,,338.0,,,0.091,0.354,0.249,,,,0.305,,,4.606,4.527,6.954,,,,7.292,,,96.727,96.275,89.372,,,,85.056,,
"Irvin, Cole",2021,L,6.262,1.662,6.222,2682,-0.286,0.931,-0.097,2.128,,,2.596,,,-14.281,-8.192,-12.796,3.917,,,2.481,,,12.521,16.579,9.026,-5.651,,,1.692,,,513.0,1090.0,589.0,89.0,,,388.0,,,0.191,0.406,0.22,0.033,,,0.145,,,6.221,5.579,7.568,9.971,,,8.407,,,90.469,90.752,84.244,76.943,,,82.988,,
"Jackson, Andre",2021,R,5.99,-1.011,6.205,223,,-0.135,0.029,,,,,,,,-8.932,-12.981,,,,,,,,17.522,8.09,,,,,,,,104.0,87.0,,,,,,,,0.466,0.39,,,,,,,,4.858,7.053,,,,,,,,92.239,84.026,,,,,,
"Jackson, Jay",2021,R,5.802,-2.485,6.216,391,,-2.092,,,,,-3.64,,,,-7.507,,,,,7.01,,,,16.704,,,,,0.767,,,,135.0,,,,,253.0,,,,0.345,,,,,0.647,,,,4.674,,,,,7.804,,,,94.767,,,,,84.884,,
"Jackson, Luke",2021,R,6.399,-2.308,6.679,1204,,-1.387,,-3.248,,,-2.665,,,,-7.091,,5.253,,,1.223,,,,17.597,,-12.017,,,-5.52,,,,420.0,,154.0,,,630.0,,,,0.349,,0.128,,,0.523,,,,5.208,,9.969,,,9.045,,,,95.825,,84.169,,,87.689,,
"Jansen, Kenley",2021,R,6.4,-1.439,7.148,1183,-0.376,,,,-2.615,,-2.661,,,-6.802,,,,7.254,,5.98,,,19.106,,,,17.391,,-6.339,,,308.0,,,,687.0,,188.0,,,0.26,,,,0.581,,0.159,,,5.338,,,,5.417,,9.591,,,93.891,,,,92.519,,82.018,,
"Javier, Cristian",2021,R,5.595,-1.583,5.967,1973,,-0.692,0.592,-3.364,,,,,-3.682,,-7.824,-15.65,14.014,,,,,11.539,,17.901,9.21,-10.216,,,,,4.22,,1172.0,105.0,147.0,,,,,531.0,,0.594,0.053,0.075,,,,,0.269,,4.12,6.312,10.205,,,,,7.555,,93.595,86.572,75.946,,,,,80.918
"Jax, Griffin",2021,R,5.647,-0.676,5.873,1430,,0.375,0.992,-1.291,,,,,-2.535,,-12.097,-13.94,5.494,,,,,11.109,,16.087,8.415,-12.827,,,,,-1.955,,631.0,218.0,143.0,,,,,434.0,,0.441,0.152,0.1,,,,,0.303,,4.808,6.724,9.618,,,,,7.876,,92.61,86.192,80.024,,,,,83.301
"Jefferies, Daulton",2021,R,5.996,-2.544,5.925,220,-0.851,,,,,,,,,-16.301,,,,,,,,,12.501,,,,,,,,,101.0,,,,,,,,,0.459,,,,,,,,,5.73,,,,,,,,,93.495,,,,,,,,
"Jewell, Jake",2021,R,5.583,-1.445,6.657,215,0.085,-0.885,,,,,,,,-14.407,-6.28,,,,,,,,8.657,13.7,,,,,,,,65.0,80.0,,,,,,,,0.302,0.372,,,,,,,,6.06,4.859,,,,,,,,93.803,94.575,,,,,,,
"Jiménez, Joe",2021,R,5.932,-2.267,6.388,902,,-1.705,-0.801,,,,-3.39,,,,-8.553,-16.212,,,,3.936,,,,17.924,7.705,,,,1.818,,,,485.0,118.0,,,,299.0,,,,0.538,0.131,,,,0.331,,,,4.813,6.697,,,,8.077,,,,94.669,90.042,,,,84.472,,
"Johnson, Pierce",2021,R,6.079,-1.801,5.75,1045,,-0.714,,-3.382,,,,,,,-11.201,,10.972,,,,,,,16.237,,-4.922,,,,,,,340.0,,705.0,,,,,,,0.325,,0.675,,,,,,,4.462,,8.636,,,,,,,95.477,,84.299,,,,,
"Jones, Nate",2021,R,6.233,-1.611,5.768,352,-0.739,-0.981,,,,,-2.701,,,-9.669,-6.346,,,,,1.605,,,16.432,17.063,,,,,2.585,,,131.0,85.0,,,,,132.0,,,0.372,0.241,,,,,0.375,,,5.239,4.862,,,,,8.096,,,95.629,95.504,,,,,87.293,,
"Junis, Jakob",2021,R,5.87,-2.106,5.727,627,,-1.792,,,-2.689,,-3.848,,,,-5.792,,,1.101,,12.433,,,,13.944,,,8.3,,-0.151,,,,218.0,,,109.0,,250.0,,,,0.348,,,0.174,,0.399,,,,5.391,,,6.186,,8.205,,,,90.774,,,88.713,,82.823,,
"Junk, Janson",2021,R,5.942,-1.869,6.055,247,,-1.942,,-2.644,,,,,-4.09,,-1.223,,9.138,,,,,15.583,,16.172,,-13.976,,,,,0.352,,128.0,,54.0,,,,,57.0,,0.518,,0.219,,,,,0.231,,5.109,,9.957,,,,,8.213,,92.544,,79.254,,,,,80.546
"Kaprielian, James",2021,R,5.975,-2.549,5.98,2024,-0.476,-1.801,-1.419,-3.225,,,-3.561,,,-17.041,-8.461,-9.519,6.815,,,0.933,,,9.75,15.283,2.48,-6.338,,,4.534,,,122.0,1070.0,320.0,160.0,,,352.0,,,0.06,0.529,0.158,0.079,,,0.174,,,6.084,5.166,7.855,9.404,,,7.59,,,92.357,93.004,83.776,77.932,,,85.199,,
"Karinchak, James",2021,R,6.49,-0.325,5.978,1019,,0.103,,-0.303,,,,,,,-5.171,,-0.977,,,,,,,17.81,,-8.599,,,,,,,695.0,,324.0,,,,,,,0.682,,0.318,,,,,,,4.815,,9.628,,,,,,,95.894,,83.233,,,,,
"Kay, Anthony",2021,L,5.881,2.69,5.829,777,,2.447,1.706,4.257,4.091,,4.45,,,,-5.819,-11.017,8.256,2.369,,6.526,,,,15.376,9.385,-9.325,3.544,,-4.44,,,,435.0,90.0,86.0,108.0,,58.0,,,,0.56,0.116,0.111,0.139,,0.075,,,,4.793,6.932,9.819,6.645,,9.195,,,,94.418,85.904,77.948,87.629,,82.484,,
"Kazmir, Scott",2021,L,5.889,0.837,5.881,207,,-0.046,-0.605,,,,,,,,-11.185,-13.406,,,,,,,,16.189,7.879,,,,,,,,112.0,64.0,,,,,,,,0.541,0.309,,,,,,,,5.297,7.707,,,,,,,,92.415,80.489,,,,,,
"Kela, Keone",2021,R,6.585,-0.744,6.341,203,,-0.107,,-0.74,,,,,,,-6.293,,-0.287,,,,,,,19.401,,-8.202,,,,,,,108.0,,94.0,,,,,,,0.532,,0.463,,,,,,,5.56,,9.753,,,,,,,94.706,,81.556,,,,,
"Keller, Brad",2021,R,6.368,-1.391,5.855,2348,-0.188,-1.966,0.155,,,,-2.453,,,-10.786,1.012,-12.435,,,,6.06,,,9.456,13.975,9.434,,,,-3.939,,,682.0,695.0,153.0,,,,818.0,,,0.29,0.296,0.065,,,,0.348,,,6.406,5.414,7.306,,,,9.156,,,93.674,94.159,90.154,,,,86.133,,
"Keller, Kyle",2021,R,6.075,-1.584,6.36,654,,-1.107,,-2.608,,,,,,,-7.226,,7.098,,,,,,,17.39,,-5.727,,,,,,,364.0,,290.0,,,,,,,0.557,,0.443,,,,,,,4.884,,9.32,,,,,,,94.534,,81.374,,,,,
"Keller, Mitch",2021,R,6.23,-1.632,6.1,1929,,-1.284,0.096,-2.723,-2.8,,,,,,-6.594,-13.903,9.612,3.159,,,,,,15.7,8.537,-14.57,0.644,,,,,,1087.0,92.0,280.0,450.0,,,,,,0.564,0.048,0.145,0.233,,,,,,5.104,7.004,10.588,8.389,,,,,,93.847,89.911,78.573,86.152,,,,
"Kelly, Joe",2021,R,5.507,-1.724,5.939,812,-0.039,-0.326,0.311,-2.807,,,,,,-15.836,-11.479,-17.739,8.25,,,,,,10.008,10.974,5.762,-9.791,,,,,,270.0,56.0,133.0,353.0,,,,,,0.333,0.069,0.164,0.435,,,,,,4.971,4.401,6.641,8.543,,,,,,97.664,97.52,87.016,87.221,,,,,
"Kelly, Merrill",2021,R,5.623,-1.684,6.291,2515,-0.075,-1.34,0.03,-2.913,-2.237,,,,,-15.263,-7.11,-15.318,9.071,-1.657,,,,,8.82,15.693,5.694,-9.861,12.859,,,,,456.0,804.0,446.0,458.0,351.0,,,,,0.181,0.32,0.177,0.182,0.14,,,,,6.129,5.161,7.34,9.199,5.452,,,,,91.648,91.758,87.23,81.317,90.858,,,,
"Kennedy, Ian",2021,R,5.409,-1.606,6.489,929,,-0.686,0.096,,,,,,,,-10.784,-14.143,,,,,,,,17.726,11.45,,,,,,,,764.0,77.0,,,,,,,,0.822,0.083,,,,,,,,4.067,6.575,,,,,,,,94.092,87.222,,,,,,
"Kershaw, Clayton",2021,L,6.24,1.469,6.301,1806,,1.906,,1.648,,,2.452,,,,0.523,,4.783,,,4.725,,,,19.34,,-15.284,,,8.167,,,,664.0,,273.0,,,858.0,,,,0.368,,0.151,,,0.475,,,,5.382,,11.144,,,7.676,,,,90.63,,74.24,,,87.072,,
"Keuchel, Dallas",2021,L,6.074,1.357,6.054,2726,-0.245,1.118,-0.626,,2.354,,2.616,,,-14.655,-5.174,-14.719,,1.717,,6.762,,,5.24,14.547,5.195,,7.893,,0.521,,,1033.0,58.0,779.0,,664.0,,192.0,,,0.379,0.021,0.286,,0.244,,0.07,,,7.386,5.531,8.46,,7.244,,9.154,,,87.752,89.043,79.555,,85.141,,77.819,,
"Kikuchi, Yusei",2021,L,5.664,2.232,6.688,2561,,1.502,0.247,,2.65,,2.427,,,,-10.065,-10.618,,0.047,,2.274,,,,16.25,5.668,,9.546,,-1.637,,,,919.0,276.0,,822.0,,522.0,,,,0.359,0.108,,0.321,,0.204,,,,4.708,7.356,,6.102,,8.145,,,,95.111,86.42,,91.279,,83.506,,
"Kim, Kwang Hyun",2021,L,5.853,1.579,6.705,1819,,1.654,-0.065,1.935,,,2.477,,,,-0.679,-11.245,6.025,,,5.258,,,,15.628,12.928,-9.265,,,4.11,,,,744.0,213.0,165.0,,,683.0,,,,0.409,0.117,0.091,,,0.375,,,,5.554,7.01,10.56,,,7.593,,,,89.125,80.437,69.739,,,83.544,,
"Kimbrel, Craig",2021,R,4.837,-2.93,6.536,1033,,-2.47,,-4.683,,,,,,,-10.284,,10.496,,,,,,,14.62,,-5.727,,,,,,,616.0,,417.0,,,,,,,0.596,,0.404,,,,,,,3.602,,8.024,,,,,,,96.52,,86.107,,,,,
"King, John",2021,L,5.639,2.07,5.951,696,0.06,,0.0,,2.601,,2.994,,,-15.614,,-13.615,,-1.158,,3.677,,,1.703,,6.646,,7.758,,-4.27,,,397.0,,136.0,,65.0,,58.0,,,0.57,,0.195,,0.093,,0.083,,,6.655,,7.636,,6.431,,9.251,,,92.23,,78.733,,87.311,,80.195,,
"King, Michael",2021,R,5.448,-2.599,6.227,1090,-0.951,-1.651,-0.641,,-3.303,,,,-5.397,-17.392,-9.644,-17.772,,2.568,,,,17.759,8.434,16.043,7.5,,6.655,,,,1.842,567.0,95.0,135.0,,182.0,,,,103.0,0.52,0.087,0.124,,0.167,,,,0.094,5.747,4.191,6.531,,6.344,,,,7.956,93.806,95.123,84.807,,88.24,,,,79.765
"Kinley, Tyler",2021,R,6.653,-0.657,5.571,1177,,-0.212,0.403,,,,-1.127,,,,-3.919,-10.952,,,,0.661,,,,16.58,11.832,,,,5.688,,,,500.0,53.0,,,,615.0,,,,0.425,0.045,,,,0.523,,,,5.75,7.727,,,,7.739,,,,95.906,87.349,,,,90.292,,
"Kintzler, Brandon",2021,R,5.987,-1.216,6.495,558,0.223,,0.623,,,,-2.559,,,-15.985,,-17.112,,,,1.08,,,10.666,,10.89,,,,3.315,,,410.0,,63.0,,,,82.0,,,0.735,,0.113,,,,0.147,,,6.353,,7.031,,,,8.027,,,91.948,,86.784,,,,85.102,,
"Kittredge, Andrew",2021,R,5.837,-1.601,6.63,1030,0.317,-2.101,,,,,-2.937,,,-15.896,0.176,,,,,7.654,,,10.087,13.053,,,,,0.778,,,455.0,112.0,,,,,459.0,,,0.442,0.109,,,,,0.446,,,6.117,5.078,,,,,7.882,,,95.391,94.51,,,,,88.915,,
"Klobosits, Gabe",2021,R,6.765,-2.428,6.454,194,,-1.549,,,,,,,,,-6.946,,,,,,,,,16.73,,,,,,,,,128.0,,,,,,,,,0.66,,,,,,,,,5.805,,,,,,,,,94.676,,,,,,,
"Kluber, Corey",2021,R,5.268,-1.876,6.501,1482,-0.708,-1.591,-0.495,-4.231,-3.173,,,,,-15.647,-5.968,-13.562,16.638,3.685,,,,,8.602,15.422,4.846,0.333,7.524,,,,,372.0,85.0,196.0,433.0,396.0,,,,,0.251,0.057,0.132,0.292,0.267,,,,,5.285,3.931,7.168,7.866,5.784,,,,,90.75,89.986,84.66,81.92,87.601,,,,
"Knebel, Corey",2021,R,5.941,-1.84,6.433,516,,-1.592,,-3.482,,,,,,,-5.394,,11.782,,,,,,,17.088,,-16.056,,,,,,,302.0,,214.0,,,,,,,0.585,,0.415,,,,,,,4.56,,10.037,,,,,,,96.277,,79.781,,,,,
"Knehr, Reiss",2021,R,5.531,-1.746,6.614,513,,-1.539,0.22,,-2.437,,,,,,-6.126,-16.189,,2.374,,,,,,15.837,4.803,,5.618,,,,,,279.0,116.0,,78.0,,,,,,0.544,0.226,,0.152,,,,,,4.941,6.916,,6.631,,,,,,93.537,88.86,,88.513,,,,
"Knight, Dusten",2021,R,6.153,0.042,6.209,186,,0.048,1.302,-0.046,,,,,,,-2.655,-11.057,1.155,,,,,,,18.398,9.662,-13.915,,,,,,,72.0,62.0,51.0,,,,,,,0.387,0.333,0.274,,,,,,,5.293,7.905,10.892,,,,,,,90.676,79.592,77.716,,,,,
"Kolarek, Adam",2021,L,4.126,2.264,6.614,190,0.267,,,,,,,,,-18.272,,,,,,,,,-0.404,,,,,,,,,133.0,,,,,,,,,0.7,,,,,,,,,5.366,,,,,,,,,88.589,,,,,,,,
"Kopech, Michael",2021,R,5.779,-2.145,6.566,1199,,-1.263,,,,,-3.966,,,,-9.804,,,,,9.279,,,,18.503,,,,,-0.937,,,,774.0,,,,,356.0,,,,0.646,,,,,0.297,,,,4.302,,,,,8.096,,,,97.323,,,,,84.166,,
"Kowar, Jackson",2021,R,5.924,-1.061,6.026,631,,0.181,0.491,,,,-2.134,,,,-12.546,-16.361,,,,4.592,,,,14.897,2.866,,,,-2.953,,,,349.0,192.0,,,,82.0,,,,0.553,0.304,,,,0.13,,,,4.983,7.895,,,,8.432,,,,95.626,86.175,,,,83.062,,
"Kranick, Max",2021,R,5.798,-2.49,6.63,699,,-2.022,-1.568,-3.673,,,-3.928,,,,-6.575,-10.723,7.514,,,4.51,,,,17.305,14.047,-4.624,,,7.37,,,,342.0,50.0,84.0,,,222.0,,,,0.489,0.072,0.12,,,0.318,,,,4.621,6.736,9.119,,,6.554,,,,94.225,87.428,79.531,,,87.86,,
"Krehbiel, Joey",2021,R,5.659,-2.089,6.224,133,,-1.24,,,-3.743,,,,,,-10.84,,,7.047,,,,,,15.614,,,4.835,,,,,,51.0,,,58.0,,,,,,0.383,,,0.436,,,,,,5.051,,,7.232,,,,,,95.651,,,87.329,,,,
"Kremer, Dean",2021,R,6.007,-1.869,6.266,986,,-1.098,-0.171,-2.881,-2.716,,,,,,-9.281,-14.784,8.556,4.068,,,,,,17.682,4.948,-16.257,8.767,,,,,,538.0,65.0,156.0,203.0,,,,,,0.546,0.066,0.158,0.206,,,,,,4.822,7.937,11.323,6.601,,,,,,92.599,82.942,75.526,87.226,,,,
"Kriske, Brooks",2021,R,5.993,-0.58,6.344,241,,-0.3,,,,,,0.327,,,-5.167,,,,,,-8.64,,,18.446,,,,,,2.532,,,136.0,,,,,,90.0,,,0.564,,,,,,0.373,,,4.884,,,,,,7.961,,,95.249,,,,,,84.948,
"Krol, Ian",2021,L,5.868,2.408,5.657,380,0.588,1.763,,,,,3.18,,,-14.456,-8.447,,,,,2.502,,,13.362,17.163,,,,,5.52,,,60.0,72.0,,,,,148.0,,,0.158,0.189,,,,,0.389,,,5.061,4.514,,,,,6.678,,,93.983,93.529,,,,,87.196,,
"Kuhl, Chad",2021,R,5.634,-2.124,6.612,1468,-0.869,-1.537,-0.638,-3.553,,,-3.153,,,-15.647,-10.108,-14.339,10.589,,,3.627,,,10.014,13.815,5.177,-9.719,,,2.887,,,195.0,370.0,63.0,165.0,,,675.0,,,0.133,0.252,0.043,0.112,,,0.46,,,5.44,4.864,6.765,9.065,,,6.961,,,94.088,94.229,88.308,80.498,,,88.156,,
"Lakins, Travis",2021,R,6.034,-2.151,5.897,501,,-1.757,,-3.796,-2.925,,,,,,-4.592,,12.216,3.913,,,,,,15.755,,-11.706,9.071,,,,,,177.0,,94.0,189.0,,,,,,0.353,,0.188,0.377,,,,,,5.473,,9.896,6.23,,,,,,93.408,,80.661,91.294,,,,
"Lambert, Jimmy",2021,R,6.129,-1.22,5.79,246,,-0.622,0.181,,,,-2.365,,,,-6.471,-15.485,,,,6.414,,,,17.331,6.969,,,,-1.927,,,,129.0,52.0,,,,53.0,,,,0.524,0.211,,,,0.215,,,,4.837,7.532,,,,8.363,,,,93.616,84.898,,,,82.019,,
"Lambert, Peter",2021,R,6.312,-0.54,6.016,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lamet, Dinelson",2021,R,6.2,-1.128,5.926,832,,-0.809,,,,,-1.498,,,,-5.311,,,,,0.448,,,,16.363,,,,,4.693,,,,365.0,,,,,421.0,,,,0.439,,,,,0.506,,,,5.163,,,,,7.554,,,,95.512,,,,,86.516,,
